timestamp,elapsed_seconds,left_ear,right_ear,average_ear,smoothed_ear,eye_state,blink_event,blink_duration,face_detected
2026-08-11T22:35:33.654958,51.1027,0.100427,0.106507,0.103467,0.197595,CLOSING,0,0.0,1
2026-08-11T22:35:33.676273,51.1239,0.091911,0.097624,0.094767,0.161606,CLOSED,0,0.0,1
2026-08-11T22:35:33.712873,51.1591,0.258342,0.235511,0.246926,0.191468,CLOSED,0,0.0,1
2026-08-11T22:35:33.809348,51.2545,0.379611,0.358671,0.369141,0.253654,OPENING,0,0.0,1
2026-08-11T22:35:33.843857,51.2899,0.396285,0.375998,0.386141,0.300024,OPEN,1,0.220741,1
2026-08-11T22:35:33.896345,51.3419,0.153278,0.160509,0.156893,0.249928,CLOSING,0,0.0,1
2026-08-11T22:35:33.930306,51.377,0.118431,0.14927,0.13385,0.209301,CLOSING,0,0.0,1
2026-08-11T22:35:33.963496,51.4104,0.113374,0.14995,0.131662,0.182127,CLOSED,0,0.0,1
2026-08-11T22:35:33.993961,51.441,0.214437,0.191526,0.202981,0.189426,CLOSED,0,0.0,1
2026-08-11T22:35:34.030092,51.4759,0.250311,0.198474,0.224392,0.201664,CLOSED,0,0.0,1
2026-08-11T22:35:34.063405,51.5107,0.271449,0.206221,0.238835,0.214674,CLOSED,0,0.0,1
2026-08-11T22:35:34.100549,51.5454,0.279556,0.208738,0.244147,0.22499,CLOSED,0,0.0,1
2026-08-11T22:35:34.130546,51.5785,0.359391,0.310683,0.335037,0.263506,OPENING,0,0.0,1
2026-08-11T22:35:34.164865,51.6117,0.38029,0.348445,0.364368,0.298808,OPEN,1,0.269777,1
2026-08-11T22:35:34.197634,51.645,0.399456,0.387729,0.393593,0.331982,OPEN,0,0.0,1
2026-08-11T22:35:34.304328,51.7476,0.128925,0.130742,0.129833,0.26123,OPEN,0,0.0,1
2026-08-11T22:35:34.333910,51.7816,0.103949,0.097267,0.100608,0.205013,CLOSING,0,0.0,1
2026-08-11T22:35:34.391049,51.8375,0.312571,0.268641,0.290606,0.23497,CLOSED,0,0.0,1
2026-08-11T22:35:34.426978,51.8724,0.345416,0.287925,0.316671,0.263565,OPENING,0,0.0,1
2026-08-11T22:35:34.449536,51.896,0.353923,0.293002,0.323462,0.284529,OPEN,1,0.114399,1
2026-08-11T22:35:34.488197,51.9299,0.356632,0.292971,0.324801,0.298625,OPEN,0,0.0,1
2026-08-11T22:35:34.516374,51.9651,0.391951,0.345523,0.368737,0.323164,OPEN,0,0.0,1
2026-08-11T22:35:34.551685,51.9986,0.402953,0.365724,0.384338,0.344575,OPEN,0,0.0,1
2026-08-11T22:35:34.584428,52.0319,0.404606,0.374884,0.389745,0.360384,OPEN,0,0.0,1
2026-08-11T22:35:34.618554,52.0659,0.410571,0.395371,0.402971,0.37529,OPEN,0,0.0,1
2026-08-11T22:35:34.651895,52.0993,0.410509,0.401806,0.406157,0.386093,OPEN,0,0.0,1
2026-08-11T22:35:34.693627,52.1423,0.150195,0.151367,0.150781,0.303734,OPEN,0,0.0,1
2026-08-11T22:35:34.716072,52.1624,0.125686,0.122399,0.124042,0.240842,CLOSING,0,0.0,1
2026-08-11T22:35:34.747769,52.197,0.124971,0.118563,0.121767,0.199166,CLOSING,0,0.0,1
2026-08-11T22:35:34.794839,52.2432,0.177681,0.1488,0.16324,0.186592,CLOSED,0,0.0,1
2026-08-11T22:35:34.815624,52.2641,0.191028,0.156409,0.173718,0.182086,CLOSED,0,0.0,1
2026-08-11T22:35:34.850015,52.2972,0.203798,0.164387,0.184092,0.182788,CLOSED,0,0.0,1
2026-08-11T22:35:34.885857,52.3308,0.213546,0.173751,0.193649,0.186589,CLOSED,0,0.0,1
2026-08-11T22:35:34.917010,52.3633,0.298249,0.281025,0.289637,0.222656,CLOSED,0,0.0,1
2026-08-11T22:35:34.949652,52.3964,0.330214,0.321469,0.325842,0.258771,OPENING,0,0.0,1
2026-08-11T22:35:34.982277,52.4291,0.343294,0.341843,0.342568,0.2881,OPEN,1,0.266717,1
2026-08-11T22:35:35.017112,52.4636,0.081516,0.096576,0.089046,0.218431,CLOSING,0,0.0,1
2026-08-11T22:35:35.050427,52.4977,0.048364,0.067014,0.057689,0.162171,CLOSING,0,0.0,1
2026-08-11T22:35:35.101602,52.5483,0.226408,0.263884,0.245146,0.191213,CLOSED,0,0.0,1
2026-08-11T22:35:35.135100,52.5821,0.274081,0.310935,0.292508,0.226666,CLOSED,0,0.0,1
2026-08-11T22:35:35.169469,52.6166,0.29353,0.326045,0.309787,0.255759,OPENING,0,0.0,1
2026-08-11T22:35:35.206176,52.6525,0.40822,0.372382,0.390301,0.302848,OPEN,1,0.188901,1
2026-08-11T22:35:35.238689,52.6865,0.429217,0.384114,0.406666,0.339184,OPEN,0,0.0,1
2026-08-11T22:35:35.272580,52.7203,0.4362,0.395805,0.416002,0.366071,OPEN,0,0.0,1
2026-08-11T22:35:35.316099,52.7633,0.415464,0.395147,0.405305,0.379803,OPEN,0,0.0,1
2026-08-11T22:35:35.398184,52.8453,0.056919,0.082347,0.069633,0.271243,OPEN,0,0.0,1
2026-08-11T22:35:35.431915,52.8791,0.027225,0.042001,0.034613,0.188423,CLOSING,0,0.0,1
2026-08-11T22:35:35.494313,52.9412,0.176327,0.212588,0.194457,0.190535,CLOSED,0,0.0,1
2026-08-11T22:35:35.527875,52.9763,0.220673,0.245427,0.23305,0.205415,CLOSED,0,0.0,1
2026-08-11T22:35:35.561713,53.0104,0.239639,0.256184,0.247912,0.220289,CLOSED,0,0.0,1
2026-08-11T22:35:35.612250,53.0607,0.390249,0.385805,0.388027,0.278997,OPENING,0,0.0,1
2026-08-11T22:35:35.646123,53.0936,0.41558,0.414202,0.414891,0.32656,OPEN,1,0.214485,1
2026-08-11T22:35:35.682061,53.128,0.418132,0.420805,0.419469,0.359078,OPEN,0,0.0,1
2026-08-11T22:35:35.715652,53.1623,0.421432,0.425808,0.42362,0.381668,OPEN,0,0.0,1
2026-08-11T22:35:35.799803,53.2472,0.184361,0.150739,0.16755,0.306727,OPEN,0,0.0,1
2026-08-11T22:35:35.835716,53.2821,0.133287,0.102309,0.117798,0.240602,CLOSING,0,0.0,1
2026-08-11T22:35:35.869251,53.3163,0.113655,0.083819,0.098737,0.190949,CLOSING,0,0.0,1
2026-08-11T22:35:35.897146,53.3441,0.095633,0.070306,0.082969,0.153156,CLOSED,0,0.0,1
2026-08-11T22:35:35.930506,53.3778,0.09722,0.069729,0.083474,0.128767,CLOSED,0,0.0,1
2026-08-11T22:35:36.013716,53.4604,0.300774,0.282656,0.291715,0.185799,CLOSED,0,0.0,1
2026-08-11T22:35:36.046641,53.4941,0.31759,0.309948,0.313769,0.230589,CLOSED,0,0.0,1
2026-08-11T22:35:36.084909,53.5279,0.323644,0.318922,0.321283,0.262332,OPENING,0,0.0,1
2026-08-11T22:35:36.106773,53.5546,0.362405,0.353125,0.357765,0.295733,OPEN,1,0.272499,1
2026-08-11T22:35:36.202451,53.6484,0.396029,0.394152,0.395091,0.330508,OPEN,0,0.0,1
2026-08-11T22:35:36.235251,53.6815,0.406744,0.401324,0.404034,0.356242,OPEN,0,0.0,1
2026-08-11T22:35:36.257683,53.7056,0.407444,0.401235,0.40434,0.373076,OPEN,0,0.0,1
2026-08-11T22:35:36.300191,53.748,0.394967,0.354622,0.374794,0.373678,OPEN,0,0.0,1
2026-08-11T22:35:36.334085,53.7815,0.370423,0.329774,0.350098,0.365425,OPEN,0,0.0,1
2026-08-11T22:35:36.369458,53.8158,0.356402,0.323179,0.339791,0.356453,OPEN,0,0.0,1
2026-08-11T22:35:36.406677,53.8526,0.102872,0.070526,0.086699,0.262039,OPEN,0,0.0,1
2026-08-11T22:35:36.440898,53.8872,0.048605,0.045317,0.046961,0.186762,CLOSING,0,0.0,1
2026-08-11T22:35:36.476341,53.9224,0.040996,0.039071,0.040033,0.135407,CLOSING,0,0.0,1
2026-08-11T22:35:36.500787,53.9469,0.070644,0.062075,0.06636,0.11124,CLOSED,0,0.0,1
2026-08-11T22:35:36.532957,53.9806,0.093223,0.077903,0.085563,0.102253,CLOSED,0,0.0,1
2026-08-11T22:35:36.569423,54.0156,0.105355,0.091787,0.098571,0.100965,CLOSED,0,0.0,1
2026-08-11T22:35:36.604085,54.0512,0.327461,0.252655,0.290058,0.167147,CLOSED,0,0.0,1
2026-08-11T22:35:36.638177,54.0857,0.380376,0.311631,0.346003,0.229747,CLOSED,0,0.0,1
2026-08-11T22:35:36.675968,54.1228,0.392306,0.339699,0.366003,0.277436,OPENING,0,0.0,1
2026-08-11T22:35:36.710150,54.1569,0.422024,0.378196,0.40011,0.320372,OPEN,1,0.269689,1
2026-08-11T22:35:36.745808,54.1925,0.428993,0.399441,0.414217,0.353218,OPEN,0,0.0,1
2026-08-11T22:35:36.903067,54.3479,0.417399,0.398069,0.407734,0.372299,OPEN,0,0.0,1
2026-08-11T22:35:36.937305,54.3831,0.409608,0.41274,0.411174,0.385905,OPEN,0,0.0,1
2026-08-11T22:35:36.970675,54.418,0.405478,0.414181,0.409829,0.394278,OPEN,0,0.0,1
2026-08-11T22:35:37.005342,54.4514,0.40401,0.410297,0.407153,0.398785,OPEN,0,0.0,1
2026-08-11T22:35:37.103353,54.5477,0.391486,0.403347,0.397416,0.398306,OPEN,0,0.0,1
2026-08-11T22:35:37.136044,54.5823,0.384389,0.398782,0.391586,0.395954,OPEN,0,0.0,1
2026-08-11T22:35:37.171034,54.6178,0.380911,0.396812,0.388862,0.393471,OPEN,0,0.0,1
2026-08-11T22:35:37.206773,54.6531,0.385237,0.387244,0.38624,0.390941,OPEN,0,0.0,1
2026-08-11T22:35:37.240746,54.6862,0.383363,0.382976,0.38317,0.388221,OPEN,0,0.0,1
2026-08-11T22:35:37.274413,54.7197,0.381803,0.381168,0.381486,0.385864,OPEN,0,0.0,1
