timestamp,elapsed_seconds,left_ear,right_ear,average_ear,smoothed_ear,eye_state,blink_event,blink_duration,face_detected
2026-08-12T10:59:27.555412,2.9024,0.356131,0.426756,0.391443,0.400882,OPEN,0,0.0,1
2026-08-12T10:59:27.590714,2.9367,0.357667,0.421678,0.389673,0.396959,OPEN,0,0.0,1
2026-08-12T10:59:27.624501,2.9711,0.361698,0.424798,0.393248,0.39566,OPEN,0,0.0,1
2026-08-12T10:59:27.650362,2.9975,0.365316,0.426074,0.395695,0.395672,OPEN,0,0.0,1
2026-08-12T10:59:27.683479,3.0343,0.379088,0.428552,0.40382,0.398524,OPEN,0,0.0,1
2026-08-12T10:59:27.722518,3.0687,0.388397,0.449837,0.419117,0.405732,OPEN,0,0.0,1
2026-08-12T10:59:27.742364,3.0904,0.402536,0.46966,0.436098,0.41636,OPEN,0,0.0,1
2026-08-12T10:59:27.791677,3.1405,0.402643,0.461964,0.432304,0.42194,OPEN,0,0.0,1
2026-08-12T10:59:27.824620,3.174,0.39582,0.459763,0.427791,0.423988,OPEN,0,0.0,1
2026-08-12T10:59:27.859100,3.2073,0.392338,0.456845,0.424591,0.424199,OPEN,0,0.0,1
2026-08-12T10:59:27.891371,3.241,0.379908,0.448052,0.41398,0.420622,OPEN,0,0.0,1
2026-08-12T10:59:27.917909,3.2682,0.377166,0.46058,0.418873,0.42001,OPEN,0,0.0,1
2026-08-12T10:59:27.956494,3.3014,0.370654,0.401645,0.386149,0.408159,OPEN,0,0.0,1
2026-08-12T10:59:27.985943,3.335,0.250293,0.314139,0.282216,0.364079,OPEN,0,0.0,1
2026-08-12T10:59:28.016353,3.3684,0.127961,0.236033,0.181997,0.30035,OPEN,0,0.0,1
2026-08-12T10:59:28.044198,3.3956,0.106396,0.26661,0.186503,0.260504,OPEN,0,0.0,1
2026-08-12T10:59:28.078706,3.4285,0.122994,0.293411,0.208202,0.242198,CLOSING,0,0.0,1
2026-08-12T10:59:28.117684,3.4655,0.235801,0.4495,0.342651,0.277357,OPEN,0,0.0,1
2026-08-12T10:59:28.145680,3.4921,0.268923,0.558716,0.41382,0.325119,OPEN,0,0.0,1
2026-08-12T10:59:28.175716,3.5261,0.194539,0.528163,0.361351,0.3378,OPEN,0,0.0,1
2026-08-12T10:59:28.225289,3.5712,0.253696,0.78891,0.521303,0.402026,OPEN,0,0.0,1
2026-08-12T10:59:28.264502,3.6055,0.269363,0.871044,0.570204,0.460888,OPEN,0,0.0,1
2026-08-12T10:59:28.290448,3.6397,0.243584,0.804302,0.523943,0.482957,OPEN,0,0.0,1
2026-08-12T10:59:28.334198,3.6853,0.287294,0.890909,0.589102,0.520108,OPEN,0,0.0,1
2026-08-12T10:59:28.353870,3.7029,0.293661,0.897828,0.595744,0.546581,OPEN,0,0.0,1
2026-08-12T10:59:28.394549,3.7383,0.295316,0.942629,0.618973,0.571918,OPEN,0,0.0,1
2026-08-12T10:59:28.413451,3.7639,0.29624,0.957809,0.627025,0.591205,OPEN,0,0.0,1
2026-08-12T10:59:28.447451,3.7982,0.314433,1.058543,0.686488,0.624554,OPEN,0,0.0,1
2026-08-12T10:59:28.474114,3.8267,0.331126,1.119516,0.725321,0.659823,OPEN,0,0.0,1
2026-08-12T10:59:28.514282,3.8605,0.348391,1.275994,0.812193,0.713152,OPEN,0,0.0,1
2026-08-12T10:59:28.548785,3.8949,0.347538,1.12299,0.735264,0.720891,OPEN,0,0.0,1
2026-08-12T10:59:28.576283,3.925,0.341746,1.272601,0.807174,0.75109,OPEN,0,0.0,1
2026-08-12T10:59:28.613624,3.9595,0.343076,1.139761,0.741418,0.747705,OPEN,0,0.0,1
2026-08-12T10:59:28.660246,4.0067,0.363352,1.146228,0.75479,0.750185,OPEN,0,0.0,1
2026-08-12T10:59:28.689027,4.0364,0.346228,0.976962,0.661595,0.719178,OPEN,0,0.0,1
2026-08-12T10:59:28.721279,4.0698,0.277605,0.946025,0.611815,0.681601,OPEN,0,0.0,1
2026-08-12T10:59:28.759038,4.1057,0.269446,0.840598,0.555022,0.637299,OPEN,0,0.0,1
2026-08-12T10:59:28.794767,4.1405,0.263093,0.741265,0.502179,0.590007,OPEN,0,0.0,1
2026-08-12T10:59:28.813681,4.1635,0.283775,0.83792,0.560847,0.579801,OPEN,0,0.0,1
2026-08-12T10:59:28.850723,4.1977,0.274068,0.825103,0.549585,0.569226,OPEN,0,0.0,1
2026-08-12T10:59:28.882597,4.229,0.284313,0.862733,0.573523,0.57073,OPEN,0,0.0,1
2026-08-12T10:59:28.918181,4.2615,0.314805,0.89797,0.606387,0.58321,OPEN,0,0.0,1
2026-08-12T10:59:28.944146,4.2952,0.309366,0.879566,0.594466,0.58715,OPEN,0,0.0,1
2026-08-12T10:59:28.975847,4.3257,0.325447,0.876389,0.600918,0.591969,OPEN,0,0.0,1
2026-08-12T10:59:29.007926,4.3578,0.334634,0.878867,0.606751,0.597142,OPEN,0,0.0,1
2026-08-12T10:59:29.051429,4.4018,0.32299,0.857125,0.590057,0.594663,OPEN,0,0.0,1
2026-08-12T10:59:29.082620,4.4342,0.34098,0.799624,0.570302,0.586136,OPEN,0,0.0,1
2026-08-12T10:59:29.120984,4.4685,0.333234,0.780763,0.556999,0.575938,OPEN,0,0.0,1
2026-08-12T10:59:29.157706,4.5023,0.366517,0.765753,0.566135,0.572507,OPEN,0,0.0,1
2026-08-12T10:59:29.184101,4.533,0.360136,0.759959,0.560048,0.568146,OPEN,0,0.0,1
2026-08-12T10:59:29.216982,4.5682,0.350991,0.760799,0.555895,0.563858,OPEN,0,0.0,1
2026-08-12T10:59:29.244651,4.5955,0.347757,0.752698,0.550227,0.559087,OPEN,0,0.0,1
2026-08-12T10:59:29.281714,4.6294,0.35613,0.769853,0.562991,0.560454,OPEN,0,0.0,1
2026-08-12T10:59:29.314748,4.6617,0.374962,0.796618,0.58579,0.569321,OPEN,0,0.0,1
2026-08-12T10:59:29.347293,4.6933,0.36228,0.739275,0.550778,0.562831,OPEN,0,0.0,1
2026-08-12T10:59:29.378669,4.7256,0.376348,0.736806,0.556577,0.560642,OPEN,0,0.0,1
2026-08-12T10:59:29.412731,4.7616,0.391298,0.736192,0.563745,0.561728,OPEN,0,0.0,1
2026-08-12T10:59:29.449116,4.7977,0.387157,0.7326,0.559879,0.561081,OPEN,0,0.0,1
2026-08-12T10:59:29.491440,4.8375,0.40618,0.74894,0.57756,0.566849,OPEN,0,0.0,1
2026-08-12T10:59:29.521860,4.8694,0.417584,0.756278,0.586931,0.573878,OPEN,0,0.0,1
2026-08-12T10:59:29.554215,4.9012,0.423656,0.769186,0.596421,0.581768,OPEN,0,0.0,1
2026-08-12T10:59:29.586491,4.9332,0.419458,0.759647,0.589553,0.584492,OPEN,0,0.0,1
2026-08-12T10:59:29.619319,4.9659,0.435191,0.813766,0.624478,0.598487,OPEN,0,0.0,1
2026-08-12T10:59:29.653219,5.0025,0.434528,0.785901,0.610215,0.602592,OPEN,0,0.0,1
2026-08-12T10:59:29.687351,5.0359,0.43481,0.776176,0.605493,0.603607,OPEN,0,0.0,1
2026-08-12T10:59:29.724982,5.0705,0.434892,0.780702,0.607797,0.605074,OPEN,0,0.0,1
2026-08-12T10:59:29.745681,5.0932,0.413211,0.734853,0.574032,0.594209,OPEN,0,0.0,1
2026-08-12T10:59:29.781395,5.1281,0.403204,0.686048,0.544626,0.576855,OPEN,0,0.0,1
