timestamp,elapsed,face_detected,left_ear,right_ear,average_ear,smoothed_ear,closing_threshold,opening_threshold,eye_state,closure_duration,blink_event,blink_count
4.9216,4.9216,1,0.06952,0.04517,0.05734,,0.24205,0.28476,OPEN,,0,2
4.954,4.954,1,0.06573,0.04042,0.05308,,0.24205,0.28476,OPEN,,0,2
4.9813,4.9813,1,0.06897,0.0415,0.05523,,0.24205,0.28476,OPEN,,0,2
5.0107,5.0107,1,0.1833,0.18221,0.18276,0.25573,0.24205,0.28476,OPEN,,0,2
5.0674,5.0674,1,0.37017,0.36459,0.36738,0.29481,0.24205,0.28476,OPEN,,0,2
5.1026,5.1026,1,0.39267,0.39846,0.39557,0.33007,0.24205,0.28476,OPEN,,0,2
5.1353,5.1353,1,0.40185,0.39721,0.39953,0.35438,0.24205,0.28476,OPEN,,0,2
5.1852,5.1852,1,0.42058,0.39697,0.40878,0.37342,0.24205,0.28476,OPEN,,0,2
5.2156,5.2156,1,0.48166,0.48926,0.48546,0.41263,0.24205,0.28476,OPEN,,0,2
5.2466,5.2466,1,0.53613,0.50674,0.52143,0.45071,0.24205,0.28476,OPEN,,0,2
5.2797,5.2797,1,0.50473,0.4845,0.49462,0.46608,0.24205,0.28476,OPEN,,0,2
5.3047,5.3047,1,0.47312,0.46031,0.46671,0.4663,0.24205,0.28476,OPEN,,0,2
5.3392,5.3392,1,0.51009,0.46696,0.48853,0.47408,0.24205,0.28476,OPEN,,0,2
5.3678,5.3678,1,0.50669,0.47154,0.48911,0.47934,0.24205,0.28476,OPEN,,0,2
5.4034,5.4034,1,0.49364,0.46396,0.4788,0.47915,0.24205,0.28476,OPEN,,0,2
5.432,5.432,1,0.45135,0.4404,0.44587,0.4675,0.24205,0.28476,OPEN,,0,2
5.4683,5.4683,1,0.4435,0.43159,0.43755,0.45702,0.24205,0.28476,OPEN,,0,2
5.5066,5.5066,1,0.43912,0.42821,0.43367,0.44885,0.24205,0.28476,OPEN,,0,2
5.5341,5.5341,1,0.44166,0.42842,0.43504,0.44401,0.24205,0.28476,OPEN,,0,2
5.565,5.565,1,0.44301,0.42396,0.43349,0.44033,0.24205,0.28476,OPEN,,0,2
5.5956,5.5956,1,0.44719,0.42919,0.43819,0.43958,0.24205,0.28476,OPEN,,0,2
5.6207,5.6207,1,0.44652,0.43036,0.43844,0.43918,0.24205,0.28476,OPEN,,0,2
5.6633,5.6633,1,0.44638,0.42732,0.43685,0.43837,0.24205,0.28476,OPEN,,0,2
5.6975,5.6975,1,0.44376,0.4256,0.43468,0.43708,0.24205,0.28476,OPEN,,0,2
5.7401,5.7401,1,0.44272,0.42457,0.43365,0.43588,0.24205,0.28476,OPEN,,0,2
5.7761,5.7761,1,0.43658,0.42092,0.42875,0.43338,0.24205,0.28476,OPEN,,0,2
5.8198,5.8198,1,0.44026,0.42215,0.4312,0.43262,0.24205,0.28476,OPEN,,0,2
5.8616,5.8616,1,0.44783,0.43593,0.44188,0.43586,0.24205,0.28476,OPEN,,0,2
5.9001,5.9001,1,0.44683,0.43652,0.44168,0.4379,0.24205,0.28476,OPEN,,0,2
5.9355,5.9355,1,0.46426,0.45095,0.4576,0.44479,0.24205,0.28476,OPEN,,0,2
5.9688,5.9688,1,0.45954,0.43974,0.44964,0.44649,0.24205,0.28476,OPEN,,0,2
5.9997,5.9997,1,0.4592,0.43569,0.44745,0.44683,0.24205,0.28476,OPEN,,0,2
6.0311,6.0311,1,0.10328,0.08721,0.09525,,0.24205,0.28476,OPEN,,0,2
6.069,6.069,1,0.00877,0.01455,0.01166,,0.24205,0.28476,OPEN,,0,2
6.1423,6.1423,1,0.16568,0.15078,0.15823,0.34582,0.24205,0.28476,OPEN,,0,2
6.1745,6.1745,1,0.18956,0.16612,0.17784,0.28703,0.24205,0.28476,OPEN,,0,2
6.2181,6.2181,1,0.2998,0.30056,0.30018,0.29163,0.24205,0.28476,OPEN,,0,2
6.2666,6.2666,1,0.34765,0.34482,0.34624,0.31074,0.24205,0.28476,OPEN,,0,2
6.3009,6.3009,1,0.36426,0.36206,0.36316,0.32909,0.24205,0.28476,OPEN,,0,2
6.3316,6.3316,1,0.37726,0.37279,0.37502,0.34517,0.24205,0.28476,OPEN,,0,2
6.3659,6.3659,1,0.3845,0.37821,0.38135,0.35783,0.24205,0.28476,OPEN,,0,2
6.404,6.404,1,0.41124,0.39079,0.40101,0.37294,0.24205,0.28476,OPEN,,0,2
6.435,6.435,1,0.41574,0.39552,0.40563,0.38438,0.24205,0.28476,OPEN,,0,2
6.4648,6.4648,1,0.41641,0.40661,0.41151,0.39388,0.24205,0.28476,OPEN,,0,2
6.4887,6.4887,1,0.41763,0.41226,0.41494,0.40125,0.24205,0.28476,OPEN,,0,2
6.529,6.529,1,0.41881,0.4161,0.41745,0.40692,0.24205,0.28476,OPEN,,0,2
6.5569,6.5569,1,0.41895,0.41583,0.41739,0.41058,0.24205,0.28476,OPEN,,0,2
6.5883,6.5883,1,0.42004,0.41622,0.41813,0.41323,0.24205,0.28476,OPEN,,0,2
6.6158,6.6158,1,0.43043,0.41914,0.42479,0.41727,0.24205,0.28476,OPEN,,0,2
6.6679,6.6679,1,0.43956,0.42308,0.43132,0.42219,0.24205,0.28476,OPEN,,0,2
6.6984,6.6984,1,0.44181,0.42366,0.43273,0.42588,0.24205,0.28476,OPEN,,0,2
6.7306,6.7306,1,0.44175,0.42376,0.43276,0.42829,0.24205,0.28476,OPEN,,0,2
6.7648,6.7648,1,0.44148,0.42302,0.43225,0.42967,0.24205,0.28476,OPEN,,0,2
6.7942,6.7942,1,0.14224,0.08509,0.11366,0.31907,0.24205,0.28476,OPEN,,0,2
6.8344,6.8344,1,0.08692,0.05557,0.07124,,0.24205,0.28476,OPEN,,0,2
6.8829,6.8829,1,0.03972,0.0245,0.03211,,0.24205,0.28476,OPEN,,0,2
6.9157,6.9157,1,0.02894,0.01795,0.02344,,0.24205,0.28476,OPEN,,0,2
6.9565,6.9565,1,0.0288,0.01767,0.02324,,0.24205,0.28476,OPEN,,0,2
6.9995,6.9995,1,0.06212,0.04566,0.05389,,0.24205,0.28476,OPEN,,0,2
7.0299,7.0299,1,0.06411,0.05047,0.05729,,0.24205,0.28476,OPEN,,0,2
7.0634,7.0634,1,0.23029,0.24932,0.2398,0.29133,0.24205,0.28476,OPEN,,0,2
7.096,7.096,1,0.37636,0.3926,0.38448,0.32393,0.24205,0.28476,OPEN,,0,2
7.1271,7.1271,1,0.4061,0.41278,0.40944,0.35386,0.24205,0.28476,OPEN,,0,2
7.1665,7.1665,1,0.40129,0.3994,0.40034,0.37013,0.24205,0.28476,OPEN,,0,2
7.1985,7.1985,1,0.40137,0.3979,0.39963,0.38046,0.24205,0.28476,OPEN,,0,2
7.2316,7.2316,1,0.41161,0.40247,0.40704,0.38976,0.24205,0.28476,OPEN,,0,2
7.2652,7.2652,1,0.463,0.43666,0.44983,0.41078,0.24205,0.28476,OPEN,,0,2
7.3418,7.3418,1,0.45407,0.43687,0.44547,0.42292,0.24205,0.28476,OPEN,,0,2
7.3768,7.3768,1,0.45113,0.43634,0.44373,0.43021,0.24205,0.28476,OPEN,,0,2
7.4067,7.4067,1,0.45032,0.43486,0.44259,0.43454,0.24205,0.28476,OPEN,,0,2
7.4662,7.4662,1,0.45011,0.43963,0.44487,0.43816,0.24205,0.28476,OPEN,,0,2
7.5147,7.5147,1,0.44869,0.43666,0.44267,0.43974,0.24205,0.28476,OPEN,,0,2
7.5429,7.5429,1,0.45498,0.42992,0.44245,0.44069,0.24205,0.28476,OPEN,,0,2
7.5785,7.5785,1,0.44533,0.43215,0.43874,0.44,0.24205,0.28476,OPEN,,0,2
7.6156,7.6156,1,0.43926,0.41734,0.4283,0.43591,0.24205,0.28476,OPEN,,0,2
7.6486,7.6486,1,0.44267,0.41766,0.43017,0.4339,0.24205,0.28476,OPEN,,0,2
7.6823,7.6823,1,0.44076,0.41963,0.4302,0.4326,0.24205,0.28476,OPEN,,0,2
7.7162,7.7162,1,0.44072,0.42149,0.4311,0.43208,0.24205,0.28476,OPEN,,0,2
7.7405,7.7405,1,0.44112,0.42265,0.43189,0.43201,0.24205,0.28476,OPEN,,0,2
7.7765,7.7765,1,0.4425,0.42647,0.43448,0.43288,0.24205,0.28476,OPEN,,0,2
7.806,7.806,1,0.44014,0.42697,0.43356,0.43311,0.24205,0.28476,OPEN,,0,2
7.8481,7.8481,1,0.44354,0.42577,0.43466,0.43365,0.24205,0.28476,OPEN,,0,2
7.8832,7.8832,1,0.44274,0.42579,0.43427,0.43387,0.24205,0.28476,OPEN,,0,2
7.9153,7.9153,1,0.44219,0.42566,0.43392,0.43389,0.24205,0.28476,OPEN,,0,2
7.9415,7.9415,1,0.43953,0.43336,0.43645,0.43478,0.24205,0.28476,OPEN,,0,2
7.9628,7.9628,1,0.4477,0.43749,0.4426,0.43752,0.24205,0.28476,OPEN,,0,2
7.9936,7.9936,1,0.09542,0.07975,0.08758,,0.24205,0.28476,OPEN,,0,2
8.0325,8.0325,1,0.07963,0.05958,0.06961,,0.24205,0.28476,OPEN,,0,2
8.0679,8.0679,1,0.02484,0.02664,0.02574,,0.24205,0.28476,OPEN,,0,2
8.1043,8.1043,1,0.03838,0.02693,0.03266,,0.24205,0.28476,OPEN,,0,2
8.137,8.137,1,0.04213,0.03001,0.03607,,0.24205,0.28476,OPEN,,0,2
8.1831,8.1831,1,0.10761,0.08262,0.09512,,0.24205,0.28476,OPEN,,0,2
8.2157,8.2157,1,0.12934,0.09637,0.11286,0.32389,0.24205,0.28476,OPEN,,0,2
8.2501,8.2501,1,0.26515,0.2562,0.26067,0.30176,0.24205,0.28476,OPEN,,0,2
8.2861,8.2861,1,0.3481,0.33694,0.34252,0.31603,0.24205,0.28476,OPEN,,0,2
8.3169,8.3169,1,0.37769,0.3675,0.37259,0.33583,0.24205,0.28476,OPEN,,0,2
8.3533,8.3533,1,0.43399,0.4155,0.42474,0.36695,0.24205,0.28476,OPEN,,0,2
8.3995,8.3995,1,0.43559,0.4125,0.42405,0.38693,0.24205,0.28476,OPEN,,0,2
8.4337,8.4337,1,0.43034,0.41176,0.42105,0.39887,0.24205,0.28476,OPEN,,0,2
8.4625,8.4625,1,0.41522,0.40033,0.40778,0.40199,0.24205,0.28476,OPEN,,0,2
8.5382,8.5382,1,0.42637,0.40132,0.41385,0.40614,0.24205,0.28476,OPEN,,0,2
8.5664,8.5664,1,0.42834,0.40102,0.41468,0.40913,0.24205,0.28476,OPEN,,0,2
8.6009,8.6009,1,0.43967,0.41246,0.42607,0.41506,0.24205,0.28476,OPEN,,0,2
8.6673,8.6673,1,0.43503,0.40951,0.42227,0.41758,0.24205,0.28476,OPEN,,0,2
8.7131,8.7131,1,0.43398,0.4108,0.42239,0.41926,0.24205,0.28476,OPEN,,0,2
8.744,8.744,1,0.43145,0.41123,0.42134,0.41999,0.24205,0.28476,OPEN,,0,2
8.7729,8.7729,1,0.43076,0.4117,0.42123,0.42043,0.24205,0.28476,OPEN,,0,2
8.8141,8.8141,1,0.42662,0.41152,0.41907,0.41995,0.24205,0.28476,OPEN,,0,2
8.8417,8.8417,1,0.42367,0.41134,0.41751,0.41909,0.24205,0.28476,OPEN,,0,2
8.873,8.873,1,0.42288,0.40824,0.41556,0.41786,0.24205,0.28476,OPEN,,0,2
8.8998,8.8998,1,0.42261,0.40618,0.4144,0.41665,0.24205,0.28476,OPEN,,0,2
8.9329,8.9329,1,0.42297,0.40486,0.41392,0.41569,0.24205,0.28476,OPEN,,0,2
8.9606,8.9606,1,0.41676,0.40487,0.41081,0.41398,0.24205,0.28476,OPEN,,0,2
8.985,8.985,1,0.41614,0.40606,0.4111,0.41298,0.24205,0.28476,OPEN,,0,2
9.0088,9.0088,1,0.2697,0.18753,0.22861,0.34845,0.24205,0.28476,OPEN,,0,2
9.0666,9.0666,1,0.04662,0.02365,0.03514,,0.24205,0.28476,OPEN,,0,2
9.092,9.092,1,0.03984,0.02625,0.03304,,0.24205,0.28476,OPEN,,0,2
9.1306,9.1306,1,0.04785,0.0298,0.03882,,0.24205,0.28476,OPEN,,0,2
9.1648,9.1648,1,0.03597,0.01824,0.02711,,0.24205,0.28476,OPEN,,0,2
9.1988,9.1988,1,0.12164,0.08082,0.10123,0.26192,0.24205,0.28476,OPEN,,0,2
9.2289,9.2289,1,0.15072,0.13501,0.14287,0.22025,0.24205,0.28476,CLOSING,,0,2
9.2788,9.2788,1,0.35344,0.34926,0.35135,0.26614,0.24205,0.28476,CLOSING,,0,2
9.3155,9.3155,1,0.38248,0.38545,0.38396,0.30738,0.24205,0.28476,OPEN,,0,2
9.3501,9.3501,1,0.39073,0.39008,0.3904,0.33644,0.24205,0.28476,OPEN,,0,2
9.3772,9.3772,1,0.39518,0.39113,0.39316,0.35629,0.24205,0.28476,OPEN,,0,2
9.4043,9.4043,1,0.39596,0.3895,0.39273,0.36904,0.24205,0.28476,OPEN,,0,2
9.4341,9.4341,1,0.39198,0.38923,0.39061,0.37659,0.24205,0.28476,OPEN,,0,2
9.4673,9.4673,1,0.39687,0.38908,0.39298,0.38233,0.24205,0.28476,OPEN,,0,2
9.4929,9.4929,1,0.39598,0.38732,0.39165,0.38559,0.24205,0.28476,OPEN,,0,2
9.536,9.536,1,0.40833,0.3952,0.40176,0.39125,0.24205,0.28476,OPEN,,0,2
9.573,9.573,1,0.41273,0.39731,0.40502,0.39607,0.24205,0.28476,OPEN,,0,2
