timestamp,elapsed,face_detected,left_ear,right_ear,average_ear,smoothed_ear,closing_threshold,opening_threshold,eye_state,closure_duration,blink_event,blink_count
31.2329,31.2329,1,0.24753,0.20591,0.22672,0.19562,0.27368,0.32197,CLOSED,0.09693,0,7
31.2671,31.2671,1,0.277,0.26507,0.27104,0.22672,0.27368,0.32197,CLOSED,0.1312,0,7
31.3027,31.3027,1,0.31208,0.31732,0.3147,0.27104,0.27368,0.32197,CLOSED,0.16678,0,7
31.3367,31.3367,1,0.35486,0.36708,0.36097,0.3147,0.27368,0.32197,CLOSED,0.20072,0,7
31.3595,31.3595,1,0.38172,0.39863,0.39017,0.36097,0.27368,0.32197,OPENING,0.22355,0,7
31.3935,31.3935,1,0.39545,0.41278,0.40412,0.39017,0.27368,0.32197,OPEN,0.25759,1,8
31.4411,31.4411,1,0.39977,0.42309,0.41143,0.40412,0.27368,0.32197,OPEN,,0,8
31.4769,31.4769,1,0.40239,0.42684,0.41462,0.41143,0.27368,0.32197,OPEN,,0,8
31.5099,31.5099,1,0.40681,0.431,0.41891,0.41462,0.27368,0.32197,OPEN,,0,8
31.5451,31.5451,1,0.4104,0.43387,0.42214,0.41891,0.27368,0.32197,OPEN,,0,8
31.5693,31.5693,1,0.41058,0.43362,0.4221,0.4221,0.27368,0.32197,OPEN,,0,8
31.601,31.601,1,0.41089,0.4362,0.42355,0.42214,0.27368,0.32197,OPEN,,0,8
31.6344,31.6344,1,0.4127,0.43653,0.42462,0.42355,0.27368,0.32197,OPEN,,0,8
31.6657,31.6657,1,0.41652,0.43922,0.42787,0.42462,0.27368,0.32197,OPEN,,0,8
31.7011,31.7011,1,0.41942,0.44749,0.43346,0.42787,0.27368,0.32197,OPEN,,0,8
31.7335,31.7335,1,0.41902,0.44465,0.43184,0.43184,0.27368,0.32197,OPEN,,0,8
31.7659,31.7659,1,0.42206,0.44248,0.43227,0.43227,0.27368,0.32197,OPEN,,0,8
31.7988,31.7988,1,0.42285,0.44282,0.43284,0.43227,0.27368,0.32197,OPEN,,0,8
31.8331,31.8331,1,0.42205,0.44176,0.43191,0.43227,0.27368,0.32197,OPEN,,0,8
31.8727,31.8727,1,0.42057,0.44158,0.43107,0.43191,0.27368,0.32197,OPEN,,0,8
31.9073,31.9073,1,0.42065,0.44181,0.43123,0.43123,0.27368,0.32197,OPEN,,0,8
31.9376,31.9376,1,0.41972,0.44055,0.43014,0.43107,0.27368,0.32197,OPEN,,0,8
31.9725,31.9725,1,0.42134,0.44509,0.43322,0.43123,0.27368,0.32197,OPEN,,0,8
32.0012,32.0012,1,0.42138,0.44555,0.43347,0.43322,0.27368,0.32197,OPEN,,0,8
